CAMIS,GRADE,BORO
41267424,0,MANHATTAN
41267527,0,QUEENS
41267566,0,MANHATTAN
41267664,0,MANHATTAN
41267759,1,BRONX
41267879,0,MANHATTAN
41267880,1,MANHATTAN
41267927,0,MANHATTAN
41267932,0,QUEENS
41267944,0,BRONX
41267952,0,BROOKLYN
41268000,0,BROOKLYN
41268058,1,MANHATTAN
41268295,0,QUEENS
41268327,0,MANHATTAN
41268619,0,BROOKLYN
41269148,0,BROOKLYN
41269160,0,QUEENS
41269187,0,MANHATTAN
41269387,0,MANHATTAN
41269418,0,BROOKLYN
41269424,0,BROOKLYN
41269559,1,MANHATTAN
41269687,1,MANHATTAN
41269704,1,MANHATTAN
41269706,0,QUEENS
41269723,0,MANHATTAN
41269725,0,QUEENS
41269792,0,QUEENS
41269802,0,MANHATTAN
41269825,0,MANHATTAN
41270009,0,MANHATTAN
41270442,0,BROOKLYN
41270498,0,MANHATTAN
41270642,0,BROOKLYN
41270643,0,BROOKLYN
41270891,0,MANHATTAN
41270972,0,BROOKLYN
41271036,0,MANHATTAN
41271039,0,QUEENS
41271202,0,QUEENS
41271274,0,BROOKLYN
41271290,-1,BRONX
41271342,0,QUEENS
41271345,1,MANHATTAN
41271359,1,BROOKLYN
41271417,0,BRONX
41271436,1,MANHATTAN
41271454,1,MANHATTAN
41271464,0,STATEN ISLAND
41271483,1,MANHATTAN
41271498,-1,BROOKLYN
41271523,0,QUEENS
41271537,1,BRONX
41271730,1,MANHATTAN
41271801,0,BROOKLYN
41271899,0,BROOKLYN
41271954,0,BROOKLYN
41271971,0,BROOKLYN
41271988,0,QUEENS
41271991,0,BRONX
41272088,0,BRONX
41272100,1,MANHATTAN
41272136,0,BROOKLYN
41272203,0,MANHATTAN
41272210,1,MANHATTAN
41272215,0,MANHATTAN
41272337,0,QUEENS
41272500,1,MANHATTAN
41272807,0,BROOKLYN
41272812,0,MANHATTAN
41272814,0,MANHATTAN
41272820,0,MANHATTAN
41272855,0,MANHATTAN
41272891,0,MANHATTAN
41272913,0,BROOKLYN
41272917,1,BROOKLYN
41272934,0,BRONX
41273068,1,MANHATTAN
41273072,-1,QUEENS
41273111,0,BROOKLYN
41273144,0,MANHATTAN
41273383,1,BROOKLYN
41273461,0,STATEN ISLAND
41273489,0,BROOKLYN
41273539,0,BROOKLYN
41273696,0,MANHATTAN
41273759,0,BROOKLYN
41273802,0,MANHATTAN
41273825,0,QUEENS
41273982,0,QUEENS
41274069,0,QUEENS
41274186,1,BRONX
41274210,0,BROOKLYN
41274441,0,QUEENS
41274448,0,QUEENS
41274605,0,QUEENS
41274838,1,QUEENS
41274868,0,QUEENS
41274876,-1,QUEENS
41274882,1,QUEENS
41275015,1,BROOKLYN
41275238,0,MANHATTAN
41275242,0,MANHATTAN
41275275,1,MANHATTAN
41275441,0,QUEENS
41275701,0,BROOKLYN
41275704,0,MANHATTAN
41275941,-1,BROOKLYN
41276087,0,BRONX
41276111,0,QUEENS
41276122,0,BROOKLYN
41276130,1,QUEENS
41276200,1,BRONX
41276342,0,MANHATTAN
41276395,0,BRONX
41276466,0,QUEENS
41276492,0,QUEENS
41276498,0,STATEN ISLAND
41276525,0,BROOKLYN
41276535,0,MANHATTAN
41276545,0,BROOKLYN
41276645,0,MANHATTAN
41276672,0,MANHATTAN
41276811,0,BROOKLYN
41276823,1,MANHATTAN
41276825,0,BROOKLYN
41277104,0,BROOKLYN
41277107,0,MANHATTAN
41277166,0,BROOKLYN
41277210,0,BROOKLYN
41277451,0,MANHATTAN
41277461,-1,BRONX
41277471,0,MANHATTAN
41277564,0,QUEENS
41277596,0,QUEENS
41277666,0,MANHATTAN
41277832,0,MANHATTAN
41277845,0,QUEENS
41277859,0,QUEENS
41278206,0,BROOKLYN
41278212,0,MANHATTAN
41278255,0,QUEENS
41278299,0,MANHATTAN
41278303,1,MANHATTAN
41278479,1,BROOKLYN
41278493,0,QUEENS
41278693,0,BRONX
41278735,0,MANHATTAN
41278736,0,QUEENS
41278885,0,BROOKLYN
41278894,0,QUEENS
41278931,0,BROOKLYN
41279460,0,MANHATTAN
41279509,1,MANHATTAN
41279543,0,MANHATTAN
41279544,0,BROOKLYN
41279611,0,MANHATTAN
41279614,0,MANHATTAN
41279788,0,MANHATTAN
41279817,1,BROOKLYN
41279924,0,MANHATTAN
41279957,0,MANHATTAN
41280104,1,BRONX
41280221,0,MANHATTAN
41280267,0,MANHATTAN
41280293,0,QUEENS
41280375,0,QUEENS
41280792,0,MANHATTAN
41280869,0,BRONX
41280872,0,BRONX
41280929,0,BRONX
41281097,1,BRONX
41281111,0,MANHATTAN
41281195,1,MANHATTAN
41281381,0,BROOKLYN
41281518,0,MANHATTAN
41281730,1,MANHATTAN
41282076,-1,BRONX
41282127,-1,QUEENS
41282506,0,MANHATTAN
41282521,0,BROOKLYN
41282631,1,BRONX
41282799,0,BROOKLYN
41282827,0,QUEENS
41282946,0,MANHATTAN
41283023,0,MANHATTAN
41283105,0,MANHATTAN
41283112,1,QUEENS
41283156,1,MANHATTAN
41283164,0,BROOKLYN
41283191,0,BROOKLYN
41283714,0,MANHATTAN
41283743,0,MANHATTAN
41283831,0,MANHATTAN
41283835,0,MANHATTAN
41283963,0,BROOKLYN
41283984,0,STATEN ISLAND
41284205,0,MANHATTAN
41284228,0,QUEENS
41284245,1,BROOKLYN
41284555,0,BROOKLYN
41284638,0,MANHATTAN
41284685,0,MANHATTAN
41285092,0,BROOKLYN
41285206,0,STATEN ISLAND
41285411,0,BROOKLYN
41285514,0,MANHATTAN
41285603,0,BROOKLYN
41285675,0,MANHATTAN
41286006,1,BROOKLYN
41286021,0,BRONX
41286149,1,MANHATTAN
41286180,1,MANHATTAN
41286239,0,BRONX
41286241,0,BROOKLYN
41286255,1,BROOKLYN
41286260,1,BROOKLYN
41286440,1,BROOKLYN
41286452,0,MANHATTAN
41286915,0,BRONX
41286916,0,BRONX
41286921,0,MANHATTAN
41286923,0,BRONX
41286929,0,MANHATTAN
41286996,1,QUEENS
41287253,0,MANHATTAN
41287315,0,MANHATTAN
41287338,0,MANHATTAN
41287433,0,MANHATTAN
41287495,0,BROOKLYN
41287566,0,BROOKLYN
41287651,0,BROOKLYN
41287813,1,QUEENS
41287836,0,QUEENS
41288039,0,QUEENS
41288162,-1,MANHATTAN
41288201,0,MANHATTAN
41288311,0,MANHATTAN
41288479,0,MANHATTAN
41288491,0,BROOKLYN
41288500,0,MANHATTAN
41288582,0,BRONX
41288664,1,BROOKLYN
41288674,0,MANHATTAN
41288679,0,MANHATTAN
41288739,1,MANHATTAN
41288811,1,QUEENS
41288910,0,MANHATTAN
41288951,-1,MANHATTAN
41288962,0,MANHATTAN
41289258,0,MANHATTAN
41289273,1,MANHATTAN
41289305,0,BROOKLYN
41289382,0,QUEENS
41289478,0,QUEENS
41289484,-1,BROOKLYN
41289647,0,MANHATTAN
41289750,0,MANHATTAN
41289775,0,MANHATTAN
41289876,-1,QUEENS
41289885,0,MANHATTAN
41289909,0,MANHATTAN
41290116,0,MANHATTAN
41290178,1,QUEENS
41290180,0,MANHATTAN
41290186,0,QUEENS
41290190,0,STATEN ISLAND
41290194,0,QUEENS
41290213,0,MANHATTAN
41290269,0,QUEENS
41290351,1,MANHATTAN
41290414,0,BRONX
41290437,0,BRONX
41290491,0,MANHATTAN
41290515,1,BROOKLYN
41290548,0,MANHATTAN
41290556,0,MANHATTAN
41290574,0,MANHATTAN
41290590,0,MANHATTAN
41291067,0,MANHATTAN
41291166,0,QUEENS
41291186,0,QUEENS
41291187,0,QUEENS
41291190,0,BRONX
41291199,0,QUEENS
41291275,0,BROOKLYN
41291292,0,MANHATTAN
41291308,0,BRONX
41291319,0,QUEENS
41291373,0,BROOKLYN
41291395,0,MANHATTAN
41291414,0,BROOKLYN
41291420,0,BROOKLYN
41291603,1,QUEENS
41291672,0,QUEENS
41291746,0,BRONX
41291758,0,BRONX
41291891,0,BROOKLYN
41291910,0,MANHATTAN
41291914,0,BROOKLYN
41291977,1,QUEENS
41292166,1,QUEENS
41292184,1,MANHATTAN
41292192,0,MANHATTAN
41292258,0,MANHATTAN
41292261,1,BRONX
41292268,0,BROOKLYN
41292528,0,MANHATTAN
41292582,0,BRONX
41292585,0,MANHATTAN
41292588,0,MANHATTAN
41292678,1,MANHATTAN
41292988,0,MANHATTAN
41292990,0,MANHATTAN
41292992,0,MANHATTAN
41293063,0,BROOKLYN
41293148,0,BROOKLYN
41293203,0,MANHATTAN
41293283,0,BRONX
41293435,0,QUEENS
41293446,0,MANHATTAN
41293456,0,MANHATTAN
41293480,1,QUEENS
41293491,0,MANHATTAN
41293502,0,QUEENS
41293514,1,QUEENS
41293613,0,QUEENS
41293635,0,STATEN ISLAND
41293744,0,BROOKLYN
41293746,0,MANHATTAN
41293756,0,BRONX
41293886,0,MANHATTAN
41293936,1,MANHATTAN
41294017,-1,MANHATTAN
41294116,0,BRONX
41294123,0,BRONX
41294300,1,BRONX
41294306,0,BRONX
41294647,-1,MANHATTAN
41294692,0,BROOKLYN
41294731,0,QUEENS
41294786,0,MANHATTAN
41294887,0,STATEN ISLAND
41294917,0,STATEN ISLAND
41294953,1,QUEENS
41294954,1,MANHATTAN
41294955,0,MANHATTAN
41294998,-1,BROOKLYN
41295296,1,QUEENS
41295895,0,BROOKLYN
41295927,1,MANHATTAN
41295952,0,MANHATTAN
41295972,1,BROOKLYN
41296066,1,MANHATTAN
41296070,1,MANHATTAN
41296144,0,QUEENS
41296366,0,BRONX
41296368,0,BROOKLYN
41296408,0,MANHATTAN
41296527,0,BRONX
41296528,0,MANHATTAN
41296533,0,BROOKLYN
41296556,1,BROOKLYN
41297057,0,BROOKLYN
41297095,0,BROOKLYN
41297129,-1,MANHATTAN
41297135,0,MANHATTAN
41297164,0,BROOKLYN
41297236,1,BROOKLYN
41297316,0,MANHATTAN
41297441,0,MANHATTAN
41297459,1,MANHATTAN
41297604,1,BROOKLYN
41297608,0,MANHATTAN
41297740,0,MANHATTAN
41297769,0,MANHATTAN
41297782,0,MANHATTAN
41297788,0,STATEN ISLAND
41297789,0,BROOKLYN
41297910,1,MANHATTAN
41297930,0,MANHATTAN
41297979,0,BRONX
41297989,0,BRONX
41298039,0,MANHATTAN
41298061,1,QUEENS
41298109,0,QUEENS
41298198,1,QUEENS
41298220,1,BROOKLYN
41298236,0,QUEENS
41298438,0,BROOKLYN
41298537,0,MANHATTAN
41298602,-1,MANHATTAN
41298603,0,MANHATTAN
41298621,0,BRONX
41298697,1,MANHATTAN
41298734,0,MANHATTAN
41298763,0,BROOKLYN
41298790,0,MANHATTAN
41298810,0,MANHATTAN
41298811,0,MANHATTAN
41298820,0,MANHATTAN
41298877,0,QUEENS
41298880,1,BRONX
41299007,0,MANHATTAN
41299050,0,QUEENS
41299074,0,BROOKLYN
41299083,0,STATEN ISLAND
41299113,0,MANHATTAN
41299233,0,STATEN ISLAND
41299315,0,BROOKLYN
41299322,-1,MANHATTAN
41299324,0,BROOKLYN
41299367,0,MANHATTAN
41299392,0,MANHATTAN
41299396,0,BRONX
41299657,1,QUEENS
41299712,0,MANHATTAN
41299744,0,QUEENS
41299756,0,BRONX
41299757,0,MANHATTAN
41299813,0,MANHATTAN
41299838,1,MANHATTAN
41299914,0,QUEENS
41299922,0,MANHATTAN
41299964,0,MANHATTAN
41299987,0,BRONX
41300025,0,QUEENS
41300049,0,BROOKLYN
41300058,1,MANHATTAN
41300301,-1,BRONX
41300526,0,MANHATTAN
41300558,-1,BRONX
41300619,0,QUEENS
41300703,0,QUEENS
41300804,0,BROOKLYN
41300835,0,MANHATTAN
41300864,0,MANHATTAN
41300885,1,BRONX
41300890,0,BROOKLYN
41300926,0,MANHATTAN
41300940,0,STATEN ISLAND
41300979,1,BRONX
41301123,0,BROOKLYN
41301130,0,MANHATTAN
41301275,0,QUEENS
41301284,1,QUEENS
41301327,0,STATEN ISLAND
41301368,0,BROOKLYN
41301576,0,QUEENS
41301628,0,QUEENS
41301641,0,BROOKLYN
41301724,0,BROOKLYN
41301737,0,BROOKLYN
41301857,0,BRONX
41301888,0,QUEENS
41301933,1,MANHATTAN
41302014,0,MANHATTAN
41302020,0,QUEENS
41302033,0,MANHATTAN
41302113,1,MANHATTAN
41302121,0,MANHATTAN
41302151,0,QUEENS
41302178,0,BROOKLYN
41302181,0,BROOKLYN
41302182,0,MANHATTAN
41302341,0,MANHATTAN
41302391,1,QUEENS
41302572,0,MANHATTAN
41302665,0,BROOKLYN
41302692,-1,QUEENS
41302711,0,QUEENS
41302714,0,BROOKLYN
41302769,0,BROOKLYN
41302781,1,MANHATTAN
41302926,0,BROOKLYN
41303034,0,BROOKLYN
41303086,0,MANHATTAN
41303170,0,BROOKLYN
41303198,0,BRONX
41303238,1,MANHATTAN
41303290,-1,BRONX
41303343,0,QUEENS
41303452,0,MANHATTAN
41303456,0,MANHATTAN
41303464,0,MANHATTAN
41303468,0,BROOKLYN
41303553,0,BROOKLYN
41303560,0,STATEN ISLAND
41303739,0,QUEENS
41303762,0,MANHATTAN
41303772,1,BROOKLYN
41303793,0,BRONX
41303891,0,QUEENS
41304090,1,BROOKLYN
41304210,0,MANHATTAN
41304221,0,QUEENS
41304224,-1,MANHATTAN
41304225,0,QUEENS
41304245,1,MANHATTAN
41304269,0,BROOKLYN
41304410,0,QUEENS
41304510,1,QUEENS
41304618,1,MANHATTAN
41304636,1,MANHATTAN
41304667,0,BROOKLYN
41304673,1,BROOKLYN
41304892,1,BROOKLYN
41304897,0,BROOKLYN
41304936,-1,BROOKLYN
41304987,0,BROOKLYN
41304995,1,QUEENS
41305003,0,BROOKLYN
41305028,1,MANHATTAN
41305052,0,MANHATTAN
41305085,0,MANHATTAN
41305161,0,BRONX
41305175,0,STATEN ISLAND
41305288,-1,BROOKLYN
41305322,0,QUEENS
41305361,0,QUEENS
41305392,0,QUEENS
41305402,0,MANHATTAN
41305404,0,BROOKLYN
41305419,0,QUEENS
41305588,1,MANHATTAN
41305598,0,QUEENS
41305627,0,QUEENS
41305701,0,BROOKLYN
41305723,0,BRONX
41305738,1,MANHATTAN
41305744,0,QUEENS
41305767,0,MANHATTAN
41305781,1,QUEENS
41305786,0,QUEENS
41305806,0,BROOKLYN
41305836,0,QUEENS
41305837,0,QUEENS
41305857,1,MANHATTAN
41305916,0,QUEENS
41306113,0,QUEENS
41306156,0,BROOKLYN
41306202,1,BRONX
41306211,0,MANHATTAN
41306215,1,QUEENS
41306250,0,MANHATTAN
41306360,0,BROOKLYN
41306447,1,BRONX
41306529,0,STATEN ISLAND
41306605,-1,BRONX
41306687,0,QUEENS
41306692,0,MANHATTAN
41306725,0,QUEENS
41306786,1,MANHATTAN
41306801,0,BRONX
41306859,0,QUEENS
41306864,1,MANHATTAN
41307228,0,BROOKLYN
41307350,0,BROOKLYN
41307383,0,BROOKLYN
41307464,1,BROOKLYN
41307485,0,MANHATTAN
41307517,1,QUEENS
41307681,1,BRONX
41307684,0,MANHATTAN
41307738,0,MANHATTAN
41308044,1,MANHATTAN
41308050,0,MANHATTAN
41308090,0,BROOKLYN
41308105,0,BRONX
41308135,0,MANHATTAN
41308249,1,STATEN ISLAND
41308270,0,MANHATTAN
41308275,0,QUEENS
41308287,0,BROOKLYN
41308304,0,MANHATTAN
41308332,0,QUEENS
41308334,0,QUEENS
41308412,0,QUEENS
41308481,0,BROOKLYN
41308512,0,BROOKLYN
41308515,1,BROOKLYN
41308519,0,QUEENS
41308685,0,QUEENS
41308759,-1,QUEENS
41308819,-1,MANHATTAN
41308940,1,MANHATTAN
41309387,0,MANHATTAN
41309521,0,BROOKLYN
41309636,0,BRONX
41309690,0,MANHATTAN
41309709,1,MANHATTAN
41309763,0,MANHATTAN
41309782,0,MANHATTAN
41309877,0,BROOKLYN
41309940,0,MANHATTAN
41309951,0,MANHATTAN
41310149,1,BROOKLYN
41310201,0,BRONX
41310253,0,BROOKLYN
41310341,0,BROOKLYN
41310363,0,STATEN ISLAND
41310391,0,QUEENS
41310394,1,QUEENS
41310519,0,MANHATTAN
41310522,0,QUEENS
41310577,1,MANHATTAN
41310578,1,MANHATTAN
41310636,0,QUEENS
41310724,0,MANHATTAN
41310853,1,QUEENS
41311174,0,BRONX
41311234,-1,BRONX
41311297,0,MANHATTAN
41311307,0,BRONX
41311370,0,BRONX
41311372,1,MANHATTAN
41311390,0,QUEENS
41311425,1,MANHATTAN
41311453,0,STATEN ISLAND
41311555,0,MANHATTAN
41311641,0,QUEENS
41311804,-1,QUEENS
41311830,0,QUEENS
41311904,0,MANHATTAN
41311907,1,MANHATTAN
41311922,0,BROOKLYN
41312044,0,MANHATTAN
41312094,0,MANHATTAN
41312145,0,MANHATTAN
41312223,0,MANHATTAN
41312239,0,MANHATTAN
41312436,1,BROOKLYN
41312472,0,MANHATTAN
41312523,0,MANHATTAN
41312631,0,MANHATTAN
41312710,0,MANHATTAN
41312733,0,BROOKLYN
41312805,0,QUEENS
41312815,0,MANHATTAN
41312939,0,BROOKLYN
41312955,0,QUEENS
41313080,0,BROOKLYN
41313083,1,BROOKLYN
41313103,0,BROOKLYN
41313114,0,MANHATTAN
41313209,0,MANHATTAN
41313211,0,MANHATTAN
41313271,0,QUEENS
41313395,0,MANHATTAN
41313420,0,MANHATTAN
41313429,0,MANHATTAN
41313451,0,MANHATTAN
41313460,0,MANHATTAN
41313471,0,MANHATTAN
41313479,0,MANHATTAN
41313485,0,MANHATTAN
41313499,0,MANHATTAN
41313515,0,MANHATTAN
41313540,0,MANHATTAN
41313546,0,MANHATTAN
41313556,0,MANHATTAN
41313562,1,MANHATTAN
41313568,0,MANHATTAN
41313594,0,QUEENS
41313605,0,BRONX
41313857,1,BROOKLYN
41314025,0,BROOKLYN
41314155,0,MANHATTAN
41314296,0,BROOKLYN
41314307,0,BROOKLYN
41314323,1,QUEENS
41314327,1,BROOKLYN
41314372,0,MANHATTAN
41314548,0,MANHATTAN
41314872,-1,BRONX
41314940,0,MANHATTAN
41314977,0,MANHATTAN
41315030,0,MANHATTAN
41315035,0,BRONX
41315113,0,MANHATTAN
41315168,1,QUEENS
41315226,0,MANHATTAN
41315391,-1,MANHATTAN
41315411,0,BROOKLYN
41315492,0,BRONX
41315553,0,QUEENS
41315707,1,QUEENS
41315709,0,QUEENS
41315723,1,MANHATTAN
41316096,-1,BROOKLYN
41316100,0,MANHATTAN
41316105,0,QUEENS
41316251,0,MANHATTAN
41316336,0,MANHATTAN
41316400,1,BROOKLYN
41316433,0,STATEN ISLAND
41316444,1,QUEENS
41316536,0,BROOKLYN
41316593,0,BRONX
41316653,0,BRONX
41316656,0,MANHATTAN
41316692,0,QUEENS
41316716,0,STATEN ISLAND
41316782,1,BRONX
41316784,1,MANHATTAN
41316785,0,QUEENS
41316819,0,MANHATTAN
41316918,0,QUEENS
41316925,1,QUEENS
41317143,0,BROOKLYN
41317177,0,BROOKLYN
41317244,1,MANHATTAN
41317385,0,MANHATTAN
41317448,0,BROOKLYN
41317522,0,MANHATTAN
41317579,0,MANHATTAN
41317594,0,MANHATTAN
41317598,0,MANHATTAN
41317790,-1,MANHATTAN
41317827,0,BROOKLYN
41317857,0,MANHATTAN
41317968,1,STATEN ISLAND
41318055,0,QUEENS
41318150,1,BROOKLYN
41318159,0,MANHATTAN
41318313,0,MANHATTAN
41318348,0,MANHATTAN
41318475,0,QUEENS
41318511,1,BRONX
41318674,0,QUEENS
41318698,0,MANHATTAN
41318765,1,BROOKLYN
41318794,0,MANHATTAN
41318801,0,MANHATTAN
41318823,0,QUEENS
41318874,0,MANHATTAN
41318993,0,BROOKLYN
41319055,1,MANHATTAN
41319107,0,QUEENS
41319146,0,BROOKLYN
41319232,0,MANHATTAN
41319308,0,MANHATTAN
41319405,0,QUEENS
41319436,0,BROOKLYN
41319437,0,MANHATTAN
41319438,0,BROOKLYN
41319530,0,MANHATTAN
41319697,0,BROOKLYN
41319774,0,QUEENS
41319881,0,MANHATTAN
41319906,0,MANHATTAN
41320016,0,MANHATTAN
41320159,0,MANHATTAN
41320187,0,STATEN ISLAND
41320193,-1,QUEENS
41320199,1,BROOKLYN
41320205,0,BROOKLYN
41320212,0,BRONX
41320240,0,QUEENS
41320401,0,MANHATTAN
41320692,0,BRONX
41320793,0,BROOKLYN
41320866,1,MANHATTAN
41320894,0,MANHATTAN
41320919,0,QUEENS
41320925,0,QUEENS
41320931,0,BROOKLYN
41321209,0,STATEN ISLAND
41321220,0,QUEENS
41321253,1,QUEENS
41321378,0,MANHATTAN
41321617,0,MANHATTAN
41321647,0,BROOKLYN
41321677,0,MANHATTAN
41321686,0,MANHATTAN
41321719,1,QUEENS
41321731,0,MANHATTAN
41321758,-1,QUEENS
41322032,0,QUEENS
41322047,0,MANHATTAN
41322066,1,STATEN ISLAND
41322119,0,MANHATTAN
41322129,0,MANHATTAN
41322152,0,MANHATTAN
41322311,-1,MANHATTAN
41322330,1,QUEENS
41322332,0,QUEENS
41322342,1,QUEENS
41322345,1,QUEENS
41322550,1,MANHATTAN
41322554,0,BROOKLYN
41322562,1,QUEENS
41322588,0,STATEN ISLAND
41322652,0,BRONX
41322705,0,BROOKLYN
41322735,1,MANHATTAN
41322764,1,MANHATTAN
41322772,0,BRONX
41322801,0,QUEENS
41322812,1,MANHATTAN
41322910,0,MANHATTAN
41322987,0,BROOKLYN
41323089,0,MANHATTAN
41323299,0,BROOKLYN
41323353,0,QUEENS
41323499,0,BROOKLYN
41323665,1,BROOKLYN
41323698,0,BRONX
41323726,0,BROOKLYN
41324201,0,BROOKLYN
41324345,1,BROOKLYN
41324432,0,BROOKLYN
41324451,0,QUEENS
41324597,-1,MANHATTAN
41324599,0,MANHATTAN
41324651,0,BROOKLYN
41324657,0,BROOKLYN
41324916,0,QUEENS
41324942,0,QUEENS
41325258,1,MANHATTAN
41325319,0,MANHATTAN
41325464,1,BROOKLYN
41325638,0,MANHATTAN
41325719,0,BROOKLYN
41325741,0,MANHATTAN
41325743,1,STATEN ISLAND
41325827,0,MANHATTAN
41325913,0,BROOKLYN
41325953,0,MANHATTAN
41326097,0,BRONX
41326189,0,MANHATTAN
41326196,0,MANHATTAN
41326216,1,STATEN ISLAND
41326289,1,BROOKLYN
41326332,0,BROOKLYN
41326351,1,MANHATTAN
41326368,1,MANHATTAN
41326504,1,BRONX
41326639,0,BROOKLYN
41326770,0,QUEENS
41326866,0,MANHATTAN
41326963,0,BROOKLYN
41327047,1,BROOKLYN
41327097,0,QUEENS
41327109,0,BROOKLYN
41327232,-1,BRONX
41327349,0,MANHATTAN
41327412,0,MANHATTAN
41327462,0,MANHATTAN
41327485,1,MANHATTAN
41327489,0,MANHATTAN
41327743,0,MANHATTAN
41327917,0,MANHATTAN
41328070,0,BROOKLYN
41328107,0,STATEN ISLAND
41328123,0,QUEENS
41328141,1,STATEN ISLAND
41328457,1,MANHATTAN
41328516,0,MANHATTAN
41328537,0,QUEENS
41328616,0,MANHATTAN
41328691,0,BROOKLYN
41328784,0,BROOKLYN
41328851,0,STATEN ISLAND
41328863,0,QUEENS
41328998,0,QUEENS
41329310,0,QUEENS
41329361,1,BROOKLYN
41329442,0,MANHATTAN
41329496,0,BROOKLYN
41329499,0,BROOKLYN
41329576,0,BROOKLYN
41329667,1,BROOKLYN
41329687,1,MANHATTAN
41329826,0,QUEENS
41329984,0,QUEENS
41330043,0,STATEN ISLAND
41330089,0,BROOKLYN
41330156,0,QUEENS
41330275,1,QUEENS
41330363,0,BROOKLYN
41330366,0,BROOKLYN
41330373,-1,BRONX
41330376,0,MANHATTAN
41330566,0,STATEN ISLAND
41330645,1,MANHATTAN
41330647,0,BROOKLYN
41330799,0,BROOKLYN
41330867,0,MANHATTAN
41330933,0,BROOKLYN
41331076,-1,MANHATTAN
41331156,1,MANHATTAN
41331356,0,QUEENS
41331446,0,BROOKLYN
41331494,-1,QUEENS
41331535,0,BROOKLYN
41331720,0,BRONX
41331750,0,QUEENS
41331752,0,MANHATTAN
41331777,0,MANHATTAN
41331780,0,MANHATTAN
41331796,0,MANHATTAN
41331839,0,MANHATTAN
41331953,0,MANHATTAN
41332043,0,QUEENS
41332050,0,QUEENS
41332059,0,BRONX
41332088,0,STATEN ISLAND
41332205,0,BROOKLYN
41332244,0,BROOKLYN
41332375,0,MANHATTAN
41332399,1,BRONX
41332530,1,BRONX
41332687,0,MANHATTAN
41332792,0,QUEENS
41332853,0,BRONX
41332873,0,MANHATTAN
41332875,-1,BRONX
41333188,0,MANHATTAN
41333314,0,MANHATTAN
41333361,0,STATEN ISLAND
41333623,1,MANHATTAN
41333632,0,MANHATTAN
41333637,0,BROOKLYN
41333749,0,QUEENS
41333910,0,BROOKLYN
41334037,0,MANHATTAN
41334133,0,MANHATTAN
41334139,1,MANHATTAN
41334144,0,BRONX
41334338,1,BRONX
41334625,0,MANHATTAN
41334633,0,QUEENS
41334681,1,BROOKLYN
41334692,-1,BRONX
41334764,0,STATEN ISLAND
41334807,0,MANHATTAN
41334817,1,BROOKLYN
41334829,0,BRONX
41335039,0,BROOKLYN
41335133,-1,MANHATTAN
41335328,0,BROOKLYN
41335337,0,BRONX
41335375,0,QUEENS
41335396,0,BROOKLYN
41335405,0,QUEENS
41335678,0,BRONX
41335679,0,BRONX
41335681,1,BROOKLYN
41335700,0,BRONX
41335813,0,BROOKLYN
41335952,1,QUEENS
41336125,1,MANHATTAN
41336152,0,BROOKLYN
41336166,0,QUEENS
41336336,1,MANHATTAN
41336459,0,QUEENS
41336495,1,MANHATTAN
41336510,1,QUEENS
41336560,0,MANHATTAN
41336596,0,MANHATTAN
41336612,1,MANHATTAN
41336628,0,MANHATTAN
41336684,0,MANHATTAN
41336841,0,BRONX
41337035,0,BRONX
41337043,0,BROOKLYN
41337181,1,BROOKLYN
41337205,0,MANHATTAN
41337287,0,MANHATTAN
41337363,0,BRONX
41337371,0,QUEENS
41337465,1,MANHATTAN
41337481,0,BROOKLYN
41337492,0,QUEENS
41337501,0,BROOKLYN
41337592,0,STATEN ISLAND
41337645,0,BRONX
41337793,0,MANHATTAN
41337804,1,MANHATTAN
41337817,0,QUEENS
41337836,0,MANHATTAN
41337871,1,MANHATTAN
41337907,0,BROOKLYN
41338114,0,BRONX
41338142,0,MANHATTAN
41338145,0,BRONX
41338149,0,MANHATTAN
41338254,0,BRONX
41338303,-1,MANHATTAN
41338311,1,STATEN ISLAND
41338312,1,MANHATTAN
41338317,0,BROOKLYN
41338348,0,MANHATTAN
41338373,0,BRONX
41338411,0,BROOKLYN
41338439,0,MANHATTAN
41338470,0,BROOKLYN
41338538,-1,BROOKLYN
41338586,1,BROOKLYN
41338955,1,QUEENS
41338973,0,MANHATTAN
41338985,1,QUEENS
41339265,0,MANHATTAN
41339289,1,BROOKLYN
41339329,0,BROOKLYN
41339359,0,BROOKLYN
41339471,0,MANHATTAN
41339476,0,BROOKLYN
41339492,1,BROOKLYN
41339607,0,BROOKLYN
41339622,0,QUEENS
41340002,0,MANHATTAN
41340016,0,MANHATTAN
41340129,1,BRONX
41340346,-1,QUEENS
41340437,1,BROOKLYN
41340507,0,QUEENS
41341123,1,MANHATTAN
41341171,0,QUEENS
41341181,0,MANHATTAN
41341336,0,QUEENS
41341359,1,BROOKLYN
41341734,0,MANHATTAN
41341818,-1,MANHATTAN
41341835,0,QUEENS
41341837,0,QUEENS
41341959,0,BRONX
41341978,0,QUEENS
41342321,1,BROOKLYN
41342422,1,BRONX
41342498,0,QUEENS
41342560,1,BROOKLYN
41343061,0,BROOKLYN
41343142,-1,QUEENS
41343181,1,BROOKLYN
41343242,-1,STATEN ISLAND
41343370,1,BROOKLYN
41343482,0,BROOKLYN
41343526,1,BROOKLYN
41343616,0,MANHATTAN
41343666,0,MANHATTAN
41343704,0,QUEENS
41343720,0,MANHATTAN
